No,Player,Age,Pos,G,GS,Wt,Ht,BirthDate,Yrs,AV,Team,Year
84.0,L Humphrey,23.0,WR,10,4,225.0,76.0,4/19/1998,2,2.0,NOR,2021
74.0,J Hurst,30.0,T,17,15,310.0,77.0,12/17/1991,7,7.0,NOR,2021
14.0,M Ingram,32.0,RB,7,3,215.0,69.0,12/21/1989,10,3.0,NOR,2021
27.0,M Jenkins,34.0,DB,16,16,204.0,72.0,12/20/1987,12,6.0,NOR,2021
83.0,J Johnson,25.0,WR,14,2,231.0,76.0,9/13/1996,1,1.0,NOR,2021
21.0,T Jones,24.0,RB,11,4,224.0,71.0,11/24/1997,1,1.0,NOR,2021
94.0,C Jordan,32.0,DE,16,16,287.0,76.0,7/10/1989,10,13.0,NOR,2021
41.0,A Kamara,26.0,RB,13,10,215.0,70.0,7/25/1995,4,8.0,NOR,2021
23.0,M Lattimore,25.0,DB,16,16,192.0,72.0,5/20/1996,4,9.0,NOR,2021
19.0,B Maher,32.0,PK,8,0,183.0,73.0,11/21/1989,3,1.0,NOR,2021
78.0,E McCoy,24.0,OL,12,12,303.0,76.0,8/27/1997,2,4.0,NOR,2021
66.0,J Mills,31.0,T,10,3,316.0,77.0,12/24/1990,8,2.0,NOR,2021
88.0,T Montgomery,28.0,RB,14,3,216.0,72.0,1/22/1993,6,1.0,NOR,2021
93.0,D Onyemata,29.0,DT,11,11,300.0,76.0,11/13/1992,5,6.0,NOR,2021
46.0,A Prentice,24.0,RB,7,3,245.0,72.0,1/16/1997,0,0.0,NOR,2021
71.0,R Ramczyk,27.0,T,10,10,314.0,78.0,4/22/1994,4,4.0,NOR,2021
70.0,C Ringo,29.0,DE,14,4,300.0,73.0,3/10/1992,5,3.0,NOR,2021
97.0,M Roach,23.0,DT,7,2,290.0,75.0,6/9/1998,1,2.0,NOR,2021
21.0,B Roby,29.0,DB,14,1,194.0,71.0,5/1/1992,7,1.0,NOR,2021
51.0,C Ruiz,22.0,OL,17,17,316.0,76.0,6/14/1999,1,6.0,NOR,2021
15.0,T Siemian,30.0,QB,6,4,220.0,75.0,12/26/1991,6,4.0,NOR,2021
10.0,T Smith,25.0,WR,11,6,210.0,74.0,1/7/1996,3,3.0,NOR,2021
12.0,K Stills,29.0,WR,13,4,202.0,73.0,4/22/1992,8,1.0,NOR,2021
32.0,B Thompson,22.0,DB,2,0,190.0,71.0,9/20/1999,0,0.0,NOR,2021
76.0,C Throckmorton,25.0,T,17,14,309.0,77.0,8/16/1996,0,5.0,NOR,2021
82.0,A Trautman,24.0,TE,13,10,253.0,77.0,2/5/1997,1,2.0,NOR,2021
99.0,S Tuttle,26.0,DL,17,15,300.0,75.0,10/20/1995,2,8.0,NOR,2021
81.0,N Vannett,28.0,TE,7,2,261.0,78.0,3/6/1993,5,1.0,NOR,2021
24.0,D Washington,27.0,RB,14,0,223.0,73.0,4/24/1994,5,0.0,NOR,2021
20.0,P Werner,22.0,LB,15,8,242.0,75.0,6/5/1999,0,5.0,NOR,2021
17.0,K White,29.0,WR,6,1,216.0,75.0,6/25/1992,5,0.0,NOR,2021
43.0,M Williams,25.0,S,16,16,195.0,73.0,9/8/1996,4,6.0,NOR,2021
26.0,P Williams,28.0,DB,16,5,196.0,72.0,6/1/1993,5,3.0,NOR,2021
86.0,E Wolf,26.0,TE,2,1,255.0,77.0,11/7/1995,0,0.0,NOR,2021
49.0,Z Wood,28.0,DE,17,0,255.0,75.0,1/10/1993,4,1.0,NOR,2021
60.0,A Huggins,24.0,DL,9,1,305.0,75.0,6/27/1997,2,1.0,NOR,2021
36.0,J Miller,24.0,DB,1,0,190.0,74.0,2/8/1997,2,0.0,NOR,2021
90.0,T Kpassagnon,27.0,DE,8,5,289.0,79.0,6/14/1994,4,3.0,NOR,2021
75.0,A Peat,28.0,T,6,6,316.0,79.0,11/4/1993,6,2.0,NOR,2021
98.0,P Turner,23.0,DE,5,0,270.0,78.0,1/7/1998,0,1.0,NOR,2021
2.0,J Winston,27.0,QB,7,7,231.0,76.0,1/6/1994,6,5.0,NOR,2021
67.0,L Young,24.0,T,10,1,321.0,79.0,8/21/1997,0,1.0,NOR,2021
15.0,A Bachman,25.0,WR,3,0,190.0,72.0,5/29/1996,1,0.0,NYG,2021
26.0,S Barkley,24.0,RB,13,13,233.0,71.0,2/9/1997,3,5.0,NYG,2021
28.0,D Booker,29.0,RB,16,4,219.0,71.0,5/27/1992,5,5.0,NYG,2021
24.0,J Bradberry,28.0,DB,17,16,212.0,73.0,8/4/1993,5,7.0,NYG,2021
68.0,B Bredeson,23.0,OL,8,1,315.0,77.0,2/20/1998,1,1.0,NYG,2021
47.0,C Brown,23.0,LB,12,0,233.0,77.0,4/1/1998,1,1.0,NYG,2021
59.0,L Carter,26.0,DE,14,14,255.0,77.0,12/10/1995,3,8.0,NYG,2021
79.0,K Cunningham,26.0,T,12,0,305.0,78.0,5/17/1995,3,1.0,NYG,2021
9.0,R Dixon,28.0,PK,17,0,221.0,76.0,8/24/1993,5,2.0,NYG,2021
88.0,E Engram,27.0,TE,15,12,240.0,75.0,9/2/1994,4,3.0,NYG,2021
17.0,J Fromm,23.0,QB,3,2,219.0,74.0,7/30/1998,0,1.0,NYG,2021
5.0,G Gano,34.0,PK,17,0,202.0,74.0,4/9/1987,12,4.0,NYG,2021
36.0,C Gillaspia,26.0,RB,15,0,235.0,74.0,5/12/1995,2,0.0,NYG,2021
2.0,M Glennon,32.0,QB,6,4,225.0,79.0,12/12/1989,8,-5.0,NYG,2021
19.0,K Golladay,28.0,WR,14,14,213.0,76.0,11/3/1993,4,4.0,NYG,2021
71.0,W Hernandez,26.0,OG,17,17,327.0,74.0,9/2/1995,3,5.0,NYG,2021
98.0,A Johnson,27.0,DT,17,17,314.0,76.0,5/8/1994,5,9.0,NYG,2021
15.0,C Johnson,24.0,WR,12,1,222.0,78.0,9/23/1997,1,1.0,NYG,2021
91.0,R Johnson,23.0,DE,15,0,270.0,75.0,10/21/1998,0,1.0,NYG,2021
58.0,C Kreiter,31.0,LS,17,0,250.0,73.0,8/13/1990,5,1.0,NYG,2021
97.0,D Lawrence,24.0,DL,16,10,342.0,76.0,11/12/1997,2,5.0,NYG,2021
63.0,W Martin,25.0,GC,7,1,315.0,75.0,5/9/1996,2,1.0,NYG,2021
49.0,B McKinney,29.0,LB,11,3,257.0,76.0,11/19/1992,6,2.0,NYG,2021
29.0,X McKinney,22.0,S,17,16,201.0,72.0,8/9/1999,1,7.0,NYG,2021
51.0,A Ojulari,21.0,LB,17,13,249.0,74.0,6/16/2000,0,7.0,NYG,2021
38.0,S Parker,26.0,DB,9,0,210.0,73.0,12/14/1995,2,0.0,NYG,2021
39.0,E Penny,28.0,RB,17,3,234.0,74.0,8/17/1993,4,1.0,NYG,2021
13.0,D Pettis,26.0,WR,3,0,195.0,73.0,10/23/1995,3,1.0,NYG,2021
69.0,B Price,27.0,GC,16,15,308.0,76.0,10/11/1994,3,5.0,NYG,2021
55.0,R Ragland,28.0,LB,17,9,252.0,74.0,9/23/1993,4,5.0,NYG,2021
27.0,J Reed,25.0,DB,8,0,194.0,73.0,3/11/1996,1,0.0,NYG,2021
33.0,A Robinson,24.0,DB,9,2,193.0,73.0,11/10/1997,0,1.0,NYG,2021
93.0,Q Roche,23.0,LB,14,3,245.0,75.0,2/10/1998,0,2.0,NYG,2021
80.0,K Rudolph,32.0,TE,16,13,265.0,78.0,11/9/1989,10,2.0,NYG,2021
23.0,L Ryan,30.0,DB,15,15,195.0,71.0,2/9/1991,8,5.0,NYG,2021
75.0,D Shelton,28.0,DT,13,0,345.0,74.0,8/20/1993,6,1.0,NYG,2021
84.0,D Sills,25.0,WR,4,1,210.0,75.0,5/29/1996,0,0.0,NYG,2021
67.0,M Skura,28.0,GC,14,14,305.0,75.0,2/17/1993,4,4.0,NYG,2021
86.0,D Slayton,24.0,WR,13,5,190.0,73.0,1/12/1997,2,2.0,NYG,2021
45.0,J Smith,26.0,LB,4,2,245.0,74.0,6/14/1995,4,1.0,NYG,2021
76.0,N Solder,33.0,OL,16,16,325.0,80.0,4/12/1988,10,6.0,NYG,2021
78.0,A Thomas,22.0,OL,13,13,315.0,77.0,1/22/1999,1,5.0,NYG,2021
89.0,K Toney,22.0,WR,10,4,193.0,72.0,1/27/1999,0,3.0,NYG,2021
34.0,J Williams,24.0,DB,6,2,187.0,70.0,7/18/1997,1,1.0,NYG,2021
99.0,L Williams,27.0,DT,17,17,302.0,77.0,6/20/1994,6,9.0,NYG,2021
53.0,O Ximines,25.0,DE,10,0,254.0,76.0,12/7/1996,2,1.0,NYG,2021
31.0,K Crossen,25.0,DB,16,0,185.0,70.0,4/17/1996,3,1.0,NYG,2021
22.0,A Jackson,26.0,DB,13,12,185.0,71.0,9/18/1995,4,4.0,NYG,2021
20.0,J Love,23.0,DB,17,5,195.0,71.0,3/19/1998,2,3.0,NYG,2021
74.0,M Peart,24.0,OL,15,5,318.0,79.0,6/11/1997,1,2.0,NYG,2021
12.0,J Ross,26.0,WR,10,1,194.0,71.0,11/27/1995,4,2.0,NYG,2021
18.0,C Board,28.0,WR,6,1,181.0,73.0,12/12/1993,3,0.0,NYG,2021
37.0,G Brightwell,22.0,RB,13,0,215.0,71.0,2/28/1999,0,0.0,NYG,2021
49.0,C Coughlin,24.0,LB,7,0,236.0,75.0,7/21/1997,1,1.0,NYG,2021
43.0,N Ebner,33.0,DB,6,0,215.0,72.0,12/14/1988,9,0.0,NYG,2021
65.0,N Gates,26.0,T,2,2,307.0,77.0,11/27/1995,3,1.0,NYG,2021
46.0,J Hilliard,24.0,LB,2,0,231.0,73.0,3/25/1997,0,0.0,NYG,2021
30.0,D Holmes,23.0,DB,11,4,195.0,70.0,6/23/1998,1,2.0,NYG,2021
8.0,D Jones,24.0,QB,11,11,221.0,77.0,5/27/1997,2,7.0,NYG,2021
66.0,S Lemieux,24.0,OL,1,1,310.0,76.0,5/12/1997,1,0.0,NYG,2021
54.0,B Martinez,27.0,LB,3,3,237.0,74.0,1/9/1994,5,1.0,NYG,2021
21.0,J Peppers,26.0,S,6,5,215.0,71.0,10/4/1995,4,2.0,NYG,2021
3.0,S Shepard,28.0,WR,7,6,201.0,70.0,2/10/1993,5,2.0,NYG,2021
58.0,E Smith,23.0,DE,8,0,255.0,79.0,7/17/1998,0,1.0,NYG,2021
82.0,K Smith,24.0,TE,9,4,249.0,77.0,4/24/1997,2,0.0,NYG,2021
25.0,R Williams,25.0,DB,5,0,193.0,72.0,9/12/1996,0,0.0,NYG,2021
6.0,M Ammendola,25.0,PK,11,0,195.0,69.0,12/11/1996,0,0.0,NYJ,2021
48.0,N Bawden,25.0,RB,9,1,245.0,74.0,6/22/1996,3,0.0,NYJ,2021
3.0,T Black,23.0,WR,1,0,217.0,75.0,2/10/1998,0,0.0,NYJ,2021
32.0,M Carter,22.0,RB,14,11,201.0,68.0,5/7/1999,0,6.0,NYJ,2021
30.0,M Carter,22.0,DB,15,7,184.0,70.0,3/8/1999,0,3.0,NYJ,2021
53.0,B Cashman,25.0,LB,3,1,237.0,73.0,5/10/1996,2,0.0,NYJ,2021
88.0,K Cole,28.0,WR,15,11,194.0,73.0,4/20/1993,4,3.0,NYJ,2021
23.0,T Coleman,28.0,RB,11,5,210.0,73.0,4/16/1993,6,2.0,NYJ,2021
82.0,J Crowder,28.0,WR,12,4,177.0,69.0,6/17/1993,6,3.0,NYJ,2021
21.0,A Davis,25.0,S,13,10,200.0,73.0,10/10/1996,1,3.0,NYJ,2021
52.0,J Davis,27.0,LB,9,5,245.0,73.0,11/16/1994,4,2.0,NYJ,2021
27.0,I Dunn,22.0,DB,12,1,193.0,72.0,1/31/1999,0,1.0,NYJ,2021
72.0,L Duvernay-Tardif,30.0,T,8,7,321.0,77.0,2/11/1991,7,2.0,NYJ,2021
25.0,B Echols,24.0,DB,14,14,175.0,70.0,10/16/1997,0,4.0,NYJ,2021
70.0,C Edoga,24.0,OL,5,0,308.0,75.0,5/25/1997,2,0.0,NYJ,2021
94.0,F Fatukasi,26.0,DT,15,15,318.0,76.0,3/4/1995,3,5.0,NYJ,2021
67.0,D Feeney,27.0,OG,16,5,310.0,76.0,5/29/1994,4,2.0,NYJ,2021
19.0,J Flacco,36.0,QB,2,1,245.0,78.0,1/16/1985,13,1.0,NYJ,2021
91.0,J Franklin-Myers,25.0,DE,16,16,288.0,76.0,9/26/1996,3,6.0,NYJ,2021
40.0,J Guidry,23.0,DB,17,3,191.0,69.0,8/6/1998,1,1.0,NYJ,2021
37.0,B Hall,24.0,DB,17,17,202.0,73.0,5/11/1997,1,5.0,NYJ,2021
34.0,J Hardee,27.0,WR,16,0,200.0,73.0,2/7/1994,4,1.0,NYJ,2021
42.0,T Hennessy,27.0,LS,17,0,246.0,74.0,6/11/1994,4,1.0,NYJ,2021
25.0,T Johnson,24.0,RB,16,3,210.0,70.0,9/17/1997,2,4.0,NYJ,2021
81.0,T Kroft,29.0,TE,9,6,252.0,78.0,10/15/1992,6,1.0,NYJ,2021
7.0,B Mann,24.0,PK,10,0,198.0,71.0,11/24/1997,1,1.0,NYJ,2021
96.0,J Marshall,24.0,DT,4,0,310.0,75.0,9/16/1997,0,0.0,NYJ,2021
69.0,C McDermott,29.0,T,6,3,305.0,80.0,10/19/1992,4,1.0,NYJ,2021
11.0,D Mims,24.0,WR,11,3,207.0,75.0,10/10/1997,1,1.0,NYJ,2021
14.0,D Montgomery,25.0,WR,3,0,201.0,73.0,11/17/1996,0,0.0,NYJ,2021
78.0,M Moses,30.0,T,17,16,318.0,78.0,3/3/1991,7,6.0,NYJ,2021
57.0,C Mosley,29.0,LB,16,16,250.0,74.0,6/19/1992,7,6.0,NYJ,2021
1.0,K Nacua,26.0,S,3,0,205.0,72.0,3/3/1995,4,0.0,NYJ,2021
45.0,H Nasirildeen,22.0,LB,12,2,215.0,75.0,1/17/1999,0,1.0,NYJ,2021
39.0,W Parks,27.0,S,3,2,194.0,73.0,7/29/1994,5,1.0,NYJ,2021
22.0,L Perine,23.0,RB,4,0,216.0,71.0,1/30/1998,1,0.0,NYJ,2021
43.0,D Phillips,25.0,LB,17,1,230.0,74.0,10/9/1996,1,2.0,NYJ,2021
93.0,K Phillips,24.0,DL,7,1,277.0,76.0,5/5/1997,2,1.0,NYJ,2021
15.0,E Pineiro,26.0,PK,5,0,177.0,71.0,9/13/1995,3,2.0,NYJ,2021
41.0,J Pinnock,22.0,DB,12,2,205.0,72.0,6/30/1999,0,1.0,NYJ,2021
98.0,S Rankins,27.0,DT,16,3,305.0,74.0,4/2/1994,5,2.0,NYJ,2021
55.0,H Rashed,23.0,LB,1,0,235.0,76.0,2/2/1998,0,0.0,NYJ,2021
33.0,E Riley,23.0,DB,7,7,205.0,72.0,6/12/1998,1,2.0,NYJ,2021
97.0,N Shepherd,28.0,DT,17,1,315.0,76.0,10/9/1993,3,1.0,NYJ,2021
16.0,J Smith,24.0,WR,12,3,195.0,73.0,4/21/1997,2,1.0,NYJ,2021
62.0,G Roten,31.0,GC,17,10,305.0,75.0,2/26/1990,9,4.0,NYJ,2021
75.0,A Vera-Tucker,22.0,OL,16,16,308.0,77.0,6/17/1999,0,6.0,NYJ,2021
35.0,A Walter,25.0,RB,4,0,202.0,68.0,8/17/1996,2,1.0,NYJ,2021
51.0,T Ward,24.0,DE,11,0,255.0,78.0,8/11/1997,1,1.0,NYJ,2021
53.0,J White,24.0,DB,1,0,205.0,75.0,2/21/1997,1,0.0,NYJ,2021
5.0,M White,26.0,QB,4,3,218.0,76.0,3/25/1995,3,2.0,NYJ,2021
29.0,R Wildgoose,21.0,DB,5,0,197.0,71.0,1/1/2000,0,0.0,NYJ,2021
71.0,I Williams,28.0,T,4,0,295.0,75.0,5/5/1993,3,0.0,NYJ,2021
56.0,Q Williams,25.0,LB,16,13,225.0,71.0,8/28/1996,2,5.0,NYJ,2021
95.0,Q Williams,24.0,DL,15,15,303.0,75.0,12/5/1997,2,6.0,NYJ,2021
2.0,Z Wilson,22.0,QB,13,13,214.0,74.0,8/3/1999,0,5.0,NYJ,2021
48.0,K Yeboah,23.0,TE,9,0,240.0,76.0,10/30/1998,0,0.0,NYJ,2021
92.0,J Zuniga,24.0,DL,3,0,264.0,75.0,8/14/1997,1,0.0,NYJ,2021
86.0,R Griffin,31.0,TE,14,12,255.0,78.0,1/11/1990,8,2.0,NYJ,2021
8.0,E Moore,21.0,WR,11,6,178.0,70.0,3/27/2000,0,4.0,NYJ,2021
77.0,M Becton,22.0,OL,1,1,363.0,79.0,4/18/1999,1,0.0,NYJ,2021
10.0,B Berrios,26.0,WR,16,1,190.0,69.0,10/6/1995,3,5.0,NYJ,2021
87.0,D Brown,29.0,TE,12,0,247.0,77.0,5/26/1992,6,0.0,NYJ,2021
84.0,C Davis,26.0,WR,9,9,209.0,75.0,1/11/1995,4,4.0,NYJ,2021
76.0,G Fant,29.0,T,15,15,322.0,77.0,7/19/1992,5,6.0,NYJ,2021
47.0,B Huff,23.0,DE,9,7,255.0,75.0,4/17/1998,1,3.0,NYJ,2021
29.0,L Joyner,31.0,DB,1,1,185.0,68.0,11/27/1990,7,0.0,NYJ,2021
20.0,M Maye,28.0,S,6,6,207.0,72.0,3/9/1993,4,2.0,NYJ,2021
60.0,C McGovern,28.0,OG,15,15,306.0,76.0,4/27/1993,4,5.0,NYJ,2021
44.0,J Sherwood,21.0,LB,5,4,216.0,74.0,1/12/2000,0,1.0,NYJ,2021
85.0,T Wesco,26.0,TE,12,7,267.0,75.0,9/12/1995,2,0.0,NYJ,2021
76.0,J Anderson,23.0,GC,2,1,315.0,77.0,10/12/1998,0,1.0,PHI,2021
58.0,G Avery,26.0,LB,16,12,250.0,72.0,4/26/1995,3,5.0,PHI,2021
72.0,K Awosika,23.0,T,1,0,315.0,77.0,10/27/1998,0,0.0,PHI,2021
96.0,D Barnett,25.0,DE,16,15,259.0,75.0,6/25/1996,4,6.0,PHI,2021
54.0,S Bradley,24.0,LB,15,1,240.0,73.0,4/8/1997,1,1.0,PHI,2021
21.0,A Chachere,25.0,DB,16,1,200.0,72.0,2/10/1996,0,1.0,PHI,2021
74.0,L Clark,28.0,T,4,1,319.0,77.0,4/22/1993,5,1.0,PHI,2021
91.0,F Cox,31.0,DT,16,16,310.0,76.0,12/13/1990,9,7.0,PHI,2021
51.0,L Dickerson,23.0,OL,14,13,333.0,78.0,9/30/1998,0,6.0,PHI,2021
77.0,A Dillard,26.0,OL,15,5,315.0,77.0,10/3/1995,2,3.0,PHI,2021
57.0,T Edwards,25.0,LB,16,14,242.0,73.0,8/12/1996,2,6.0,PHI,2021
4.0,J Elliott,26.0,PK,17,0,167.0,69.0,1/21/1995,4,5.0,PHI,2021
22.0,M Epps,25.0,S,16,3,198.0,72.0,1/27/1996,2,2.0,PHI,2021
14.0,K Gainwell,22.0,RB,16,1,200.0,69.0,3/14/1999,0,5.0,PHI,2021
88.0,D Goedert,26.0,TE,15,14,256.0,77.0,1/3/1995,3,9.0,PHI,2021
36.0,T Gowan,23.0,DB,2,0,185.0,74.0,1/7/1998,0,0.0,PHI,2021
97.0,J Hargrave,28.0,DT,16,16,305.0,74.0,2/7/1993,5,7.0,PHI,2021
28.0,A Harris,30.0,DB,14,14,202.0,73.0,10/9/1991,6,4.0,PHI,2021
67.0,N Herbig,23.0,GC,16,5,334.0,76.0,7/10/1998,2,3.0,PHI,2021
24.0,J Howard,27.0,RB,7,0,224.0,72.0,11/2/1994,5,3.0,PHI,2021
32.0,J Huntley,23.0,RB,1,0,193.0,69.0,4/20/1998,1,0.0,PHI,2021
1.0,J Hurts,23.0,QB,15,15,223.0,73.0,8/7/1998,1,17.0,PHI,2021
75.0,T Jackson,23.0,DE,17,0,254.0,74.0,6/22/1998,0,1.0,PHI,2021
65.0,L Johnson,31.0,T,13,13,325.0,78.0,5/8/1990,8,11.0,PHI,2021
48.0,P Johnson,23.0,LB,17,2,248.0,74.0,1/10/1998,0,2.0,PHI,2021
62.0,J Kelce,34.0,GC,17,17,295.0,75.0,11/5/1987,10,14.0,PHI,2021
90.0,R Kerrigan,33.0,LB,16,2,267.0,76.0,8/16/1988,10,2.0,PHI,2021
45.0,R Lovato,29.0,LS,17,0,249.0,74.0,9/9/1992,6,1.0,PHI,2021
29.0,A Maddox,25.0,DB,16,5,184.0,69.0,3/31/1996,3,2.0,PHI,2021
68.0,J Mailata,24.0,T,14,14,365.0,80.0,3/31/1997,3,7.0,PHI,2021
59.0,C Malveaux,27.0,DE,3,0,265.0,77.0,9/22/1994,4,0.0,PHI,2021
23.0,R McLeod,31.0,S,13,13,195.0,70.0,6/23/1990,9,4.0,PHI,2021
27.0,Z McPhearson,23.0,DB,16,1,191.0,71.0,3/21/1998,0,1.0,PHI,2021
10.0,G II,25.0,QB,4,2,225.0,73.0,5/16/1996,2,2.0,PHI,2021
3.0,S Nelson,28.0,DB,16,16,194.0,70.0,1/22/1993,6,5.0,PHI,2021
78.0,I Opeta,25.0,GC,10,2,305.0,76.0,8/15/1996,1,1.0,PHI,2021
18.0,J Reagor,22.0,WR,17,13,197.0,71.0,1/2/1999,1,3.0,PHI,2021
98.0,H Ridgeway,27.0,DT,17,1,305.0,75.0,11/2/1994,5,2.0,PHI,2021
81.0,R Rodgers,29.0,TE,3,0,257.0,76.0,1/22/1992,7,0.0,PHI,2021
26.0,M Sanders,24.0,RB,12,12,211.0,71.0,5/1/1997,2,7.0,PHI,2021
35.0,B Scott,26.0,RB,16,4,203.0,66.0,4/27/1995,3,3.0,PHI,2021
33.0,J Scott,22.0,DB,13,0,175.0,70.0,4/5/1999,1,1.0,PHI,2021
49.0,A Singleton,28.0,LB,16,8,240.0,74.0,12/7/1993,2,4.0,PHI,2021
8.0,A Siposs,29.0,PK,17,0,212.0,74.0,11/25/1992,0,1.0,PHI,2021
2.0,D Slay,30.0,DB,16,16,190.0,72.0,1/1/1991,8,9.0,PHI,2021
6.0,D Smith,23.0,WR,17,16,170.0,72.0,11/14/1998,0,10.0,PHI,2021
47.0,J Stoll,23.0,TE,16,5,247.0,76.0,1/28/1998,0,0.0,PHI,2021
94.0,J Sweat,24.0,DE,16,13,265.0,77.0,3/29/1997,3,6.0,PHI,2021
34.0,K Vincent,22.0,DB,2,1,185.0,70.0,2/27/1999,0,0.0,PHI,2021
42.0,K Wallace,24.0,S,13,3,205.0,71.0,7/25/1997,1,1.0,PHI,2021
84.0,G Ward,26.0,WR,17,0,190.0,71.0,7/12/1995,2,1.0,PHI,2021
16.0,Q Watkins,23.0,WR,17,12,193.0,72.0,6/9/1998,1,7.0,PHI,2021
93.0,M Williams,22.0,DT,17,2,290.0,75.0,4/6/1999,0,2.0,PHI,2021
72.0,M Tuipulotu,22.0,DT,5,0,307.0,74.0,5/31/1999,0,0.0,PHI,2021
19.0,J Arcega-Whiteside,25.0,WR,16,2,225.0,74.0,12/31/1996,2,0.0,PHI,2021
79.0,B Brooks,32.0,GC,2,2,335.0,77.0,8/19/1989,9,1.0,PHI,2021
63.0,J Driscoll,24.0,OL,9,9,296.0,77.0,4/1/1997,1,5.0,PHI,2021
55.0,B Graham,33.0,DE,2,2,265.0,74.0,4/3/1988,11,1.0,PHI,2021
80.0,T Jackson,24.0,TE,9,3,249.0,79.0,11/7/1997,0,0.0,PHI,2021
56.0,I Seumalo,28.0,OG,3,3,303.0,76.0,10/29/1993,5,1.0,PHI,2021
52.0,D Taylor,23.0,LB,9,6,230.0,73.0,8/5/1998,1,3.0,PHI,2021
64.0,B Toth,25.0,T,11,0,304.0,78.0,9/1/1996,1,1.0,PHI,2021
57.0,M Adams,26.0,DT,5,4,304.0,75.0,7/24/1995,4,2.0,PIT,2021
27.0,M Allen,25.0,S,16,1,215.0,74.0,8/7/1996,3,1.0,PIT,2021
29.0,K Ballage,26.0,RB,17,0,231.0,74.0,12/22/1995,3,0.0,PIT,2021
72.0,Z Banner,28.0,OG,7,0,358.0,80.0,12/25/1993,4,0.0,PIT,2021
9.0,C Boswell,30.0,PK,17,0,185.0,74.0,3/16/1991,6,5.0,PIT,2021
55.0,D Bush,23.0,LB,14,14,234.0,71.0,7/18/1998,2,6.0,PIT,2021
98.0,T Charlton,27.0,DE,11,1,270.0,78.0,11/7/1994,4,1.0,PIT,2021
11.0,C Claypool,23.0,WR,15,13,238.0,76.0,7/7/1998,1,7.0,PIT,2021
73.0,C Davis,25.0,DL,4,0,320.0,74.0,8/22/1996,1,0.0,PIT,2021
34.0,T Edmunds,24.0,S,17,17,217.0,73.0,1/20/1997,3,6.0,PIT,2021
39.0,M Fitzpatrick,25.0,S,16,16,207.0,73.0,11/17/1996,3,6.0,PIT,2021
88.0,P Freiermuth,23.0,TE,16,9,258.0,77.0,10/25/1998,0,4.0,PIT,2021
81.0,Z Gentry,25.0,TE,17,12,265.0,80.0,9/10/1996,2,1.0,PIT,2021
54.0,U Gilbert,24.0,LB,17,0,230.0,72.0,8/9/1997,2,1.0,PIT,2021
53.0,K Green,23.0,GC,15,15,315.0,76.0,12/22/1998,0,6.0,PIT,2021
23.0,J Haden,32.0,DB,12,11,195.0,71.0,4/14/1989,11,4.0,PIT,2021
71.0,J Haeg,28.0,T,12,2,298.0,78.0,3/11/1993,5,2.0,PIT,2021
22.0,N Harris,23.0,RB,17,17,232.0,73.0,3/9/1998,0,10.0,PIT,2021
6.0,P III,23.0,PK,15,0,255.0,72.0,9/17/1998,0,1.0,PIT,2021
60.0,J Hassenauer,26.0,GC,13,3,295.0,74.0,9/15/1995,1,2.0,PIT,2021
97.0,C Heyward,32.0,DT,17,17,295.0,77.0,5/6/1989,10,16.0,PIT,2021
56.0,A Highsmith,24.0,DL,16,16,242.0,76.0,8/7/1997,1,7.0,PIT,2021
18.0,D Johnson,25.0,WR,16,14,183.0,70.0,7/5/1996,2,9.0,PIT,2021
28.0,M Killebrew,28.0,S,17,0,222.0,74.0,5/10/1993,5,2.0,PIT,2021
46.0,C Kuntz,27.0,LB,17,0,228.0,73.0,4/13/1994,0,1.0,PIT,2021
31.0,J Layne,23.0,DB,17,0,192.0,74.0,1/12/1998,2,1.0,PIT,2021
77.0,J Leglue,25.0,GC,6,5,310.0,79.0,4/17/1996,0,2.0,PIT,2021
92.0,I Loudermilk,24.0,DE,15,2,249.0,79.0,10/10/1997,0,2.0,PIT,2021
35.0,A Maulet,28.0,DB,16,2,190.0,70.0,7/13/1993,4,1.0,PIT,2021
14.0,R McCloud,25.0,WR,16,5,190.0,69.0,10/15/1996,3,2.0,PIT,2021
26.0,A McFarland,22.0,RB,2,0,198.0,69.0,3/4/1999,1,0.0,PIT,2021
99.0,H Mondeaux,26.0,DT,15,2,280.0,76.0,9/19/1995,1,2.0,PIT,2021
65.0,D Moore,23.0,T,16,16,258.0,77.0,9/28/1998,0,8.0,PIT,2021
21.0,T Norwood,22.0,DB,17,3,194.0,72.0,4/19/1999,0,2.0,PIT,2021
76.0,C Okorafor,24.0,T,16,16,320.0,78.0,8/8/1997,3,6.0,PIT,2021
87.0,K Rader,26.0,TE,6,1,250.0,76.0,4/26/1995,1,0.0,PIT,2021
7.0,B Roethlisberger,39.0,QB,16,16,240.0,77.0,3/2/1982,17,9.0,PIT,2021
2.0,M Rudolph,26.0,QB,2,1,235.0,77.0,7/17/1995,3,1.0,PIT,2021
30.0,T Scales,25.0,LB,1,0,227.0,72.0,5/10/1996,1,0.0,PIT,2021
45.0,J Schobert,28.0,LB,16,15,240.0,73.0,11/6/1993,5,6.0,PIT,2021
19.0,J Smith-Schuster,25.0,WR,5,5,215.0,73.0,11/22/1996,4,1.0,PIT,2021
24.0,B Snell,23.0,RB,17,0,224.0,70.0,2/26/1998,2,1.0,PIT,2021
41.0,R Spillane,26.0,LB,14,4,229.0,73.0,12/14/1995,3,2.0,PIT,2021
