Name,Date_Injured,Date_Recovered,Team,Year,Injury_Category,Age,Pos,Wt,Ht,BirthDate,Days_Missed
O McCalebb,2014-07-21,2014-07-25,CIN,2014,Not Specified,9111.0,RB,168.0,70.0,1989-08-10,4.0
W Colon,2014-07-23,2014-07-27,NYJ,2014,Not Specified,11428.0,GC,315.0,75.0,1983-04-09,4.0
T Carder,2014-07-23,2014-07-28,CLE,2014,Not Specified,9317.0,LB,235.0,74.0,1989-01-18,5.0
J Byrd,2014-07-25,2014-07-29,NOR,2014,Not Specified,10153.0,DB,205.0,72.0,1986-10-07,4.0
G Atkins,2014-07-21,2014-07-30,CIN,2014,Not Specified,9611.0,DT,300.0,73.0,1988-03-28,9.0
C Munnerlyn,2014-07-25,2014-07-30,MIN,2014,Not Specified,9602.0,DB,195.0,69.0,1988-04-10,5.0
J Grimes,2014-07-25,2014-07-31,HTX,2014,Foot,8982.0,RB,207.0,70.0,1989-12-21,6.0
R Leary,2014-07-24,2014-07-31,DAL,2014,Not Specified,9217.0,GC,320.0,75.0,1989-04-29,7.0
N Perry,2014-07-25,2014-08-01,GNB,2014,Not Specified,8870.0,DE,265.0,75.0,1990-04-12,7.0
J Gresham,2014-07-23,2014-08-04,CIN,2014,Not Specified,9533.0,TE,260.0,77.0,1988-06-16,12.0
K Moreno,2014-07-25,2014-08-06,MIA,2014,Not Specified,9871.0,RB,215.0,70.0,1987-07-16,12.0
A Dobson,2014-07-21,2014-08-12,NWE,2014,Not Specified,8399.0,WR,210.0,75.0,1991-07-23,22.0
T Mathieu,2014-07-23,2014-08-19,CRD,2014,Not Specified,8106.0,DB,190.0,69.0,1992-05-13,27.0
C Ford,2014-07-25,2014-08-25,MIN,2014,Not Specified,8772.0,TE,245.0,78.0,1990-07-19,31.0
L Asante,2014-08-27,2014-09-02,RAI,2014,Not Specified,9669.0,DB,211.0,72.0,1988-03-07,6.0
J Anderson,2014-08-27,2014-09-03,NYG,2014,Hamstring,8624.0,LB,232.0,74.0,1991-01-16,7.0
L Jeanpierre,2014-09-03,2014-09-10,SEA,2014,Neck,9969.0,GC,301.0,73.0,1987-05-19,7.0
C Prosinski,2014-09-24,2014-09-26,JAX,2014,Not Specified,10011.0,DB,201.0,73.0,1987-04-28,2.0
M Harvey,2014-09-29,2014-10-03,CLT,2014,Hamstring,9912.0,LB,250.0,72.0,1987-08-10,4.0
A Barnes,2014-08-30,2014-10-15,NYJ,2014,Knee,10907.0,LB,240.0,73.0,1984-10-19,46.0
T Boggs,2014-10-13,2014-10-16,CHI,2014,Hamstring,10097.0,GC,285.0,75.0,1987-02-20,3.0
S Bowen,2014-08-30,2014-10-18,WAS,2014,Knee,11112.0,DE,300.0,77.0,1984-03-28,49.0
N McDonald,2014-08-26,2014-10-25,CLE,2014,Foot,9922.0,GC,316.0,76.0,1987-06-27,60.0
D Hayden,2014-08-26,2014-10-25,RAI,2014,Foot,8826.0,DB,190.0,71.0,1990-06-27,60.0
C Sims,2014-09-03,2014-10-30,TAM,2014,Ankle,8750.0,RB,211.0,72.0,1990-09-19,57.0
D Lawrence,2014-08-30,2014-11-01,DAL,2014,Foot,8159.0,DE,265.0,75.0,1992-04-28,63.0
J Tretter,2014-09-03,2014-11-03,GNB,2014,Knee,8604.0,OG,307.0,76.0,1991-02-12,61.0
D Presley,2014-08-26,2014-11-03,CAR,2014,Not Specified,8994.0,DB,180.0,71.0,1990-01-10,69.0
L Hankerson,2014-08-30,2014-11-04,WAS,2014,Not Specified,9611.0,WR,205.0,73.0,1988-05-07,66.0
T Cody,2014-08-30,2014-11-04,RAV,2014,Hip,9559.0,DT,370.0,76.0,1988-06-28,66.0
X Nixon,2014-09-02,2014-11-04,CLT,2014,Knee,8751.0,T,321.0,78.0,1990-09-17,63.0
E Mathis,2014-09-09,2014-11-05,PHI,2014,MCL,12000.0,GC,301.0,77.0,1981-11-01,57.0
J Lane,2014-09-08,2014-11-08,SEA,2014,Groin,8822.0,DB,184.0,72.0,1990-07-14,61.0
J Mays,2014-09-02,2014-11-08,KAN,2014,Wrist,10650.0,LB,245.0,71.0,1985-07-06,67.0
B Cofield,2014-09-09,2014-11-11,WAS,2014,Ankle,11131.0,DT,303.0,76.0,1984-03-19,63.0
A Colvin,2014-08-26,2014-11-11,JAX,2014,ACL,8364.0,DB,191.0,72.0,1991-10-02,77.0
M Wilson,2014-09-02,2014-11-14,CHI,2014,Not Specified,8023.0,WR,206.0,76.0,1992-09-14,73.0
M Ingram,2014-09-20,2014-11-15,SDG,2014,Hip,9278.0,DE,247.0,74.0,1989-04-26,56.0
K Maiava,2014-10-07,2014-11-17,RAI,2014,Hamstring,10061.0,LB,226.0,71.0,1987-03-22,41.0
M Lewis,2014-09-16,2014-11-17,JAX,2014,Ankle,11077.0,TE,267.0,78.0,1984-05-19,62.0
G Schwartz,2014-09-03,2014-11-17,NYG,2014,Toe,10281.0,T,332.0,78.0,1986-07-11,75.0
T Holliday,2014-11-03,2014-11-17,TAM,2014,Hamstring,10417.0,WR,162.0,65.0,1986-04-27,14.0
R Sapp,2014-10-07,2014-11-18,HTX,2014,Hamstring,10189.0,LB,244.0,76.0,1986-11-14,42.0
M Tolbert,2014-09-23,2014-11-18,CAR,2014,Knee,10531.0,RB,243.0,69.0,1985-11-23,56.0
D Davis,2014-07-05,2014-11-21,ATL,2014,Foot,9313.0,WR,205.0,73.0,1989-01-04,139.0
A Jordan,2014-10-18,2014-11-22,WAS,2014,Knee,10654.0,LB,226.0,73.0,1985-08-17,35.0
G Celek,2014-08-25,2014-11-27,SFO,2014,Back,9584.0,TE,252.0,77.0,1988-05-29,94.0
W Moore,2014-09-30,2014-11-28,ATL,2014,Shoulder,10727.0,DB,223.0,72.0,1985-05-18,59.0
C Long,2014-09-11,2014-11-29,RAM,2014,Ankle,10759.0,DE,270.0,75.0,1985-03-28,79.0
M Shaughnessy,2014-10-06,2014-12-05,CRD,2014,Knee,10240.0,DE,260.0,77.0,1986-09-23,60.0
S Siliga,2014-09-27,2014-12-06,NWE,2014,Foot,8920.0,DT,345.0,74.0,1990-04-26,70.0
A Jackson,2014-10-08,2014-12-06,RAV,2014,Toe,9076.0,DB,193.0,70.0,1989-12-02,59.0
J Jones,2014-09-22,2014-12-06,PIT,2014,Wrist,9110.0,LB,245.0,74.0,1989-10-13,75.0
M Owens,2014-09-30,2014-12-09,DET,2014,Hamstring,11106.0,RB,225.0,70.0,1984-05-04,70.0
D Trevathan,2014-10-14,2014-12-13,DEN,2014,Knee,8970.0,LB,239.0,72.0,1990-03-24,60.0
C Minnifield,2014-12-06,2014-12-15,WAS,2014,Concussion,9381.0,DB,185.0,72.0,1989-03-31,9.0
C Spiller,2014-10-21,2014-12-15,BUF,2014,Not Specified,9939.0,RB,194.0,71.0,1987-08-05,55.0
M Williams,2014-12-09,2014-12-22,BUF,2014,Calf,10904.0,DE,300.0,78.0,1985-01-31,13.0
M Williams,2014-12-09,2014-12-22,BUF,2014,Calf,10067.0,WR,204.0,74.0,1987-05-18,13.0
J Hughes,2014-10-27,2014-12-24,CLE,2014,Knee,9679.0,DT,320.0,74.0,1988-04-27,58.0
S Moore,2014-12-16,2015-02-02,RAI,2014,Hip,8994.0,LB,245.0,73.0,1990-05-02,48.0
L Asante,2014-12-13,2015-02-02,RAI,2014,Shoulder,9777.0,DB,211.0,72.0,1988-03-07,51.0
L Woodley,2014-10-25,2015-02-02,RAI,2014,Bicep,10948.0,LB,266.0,74.0,1984-11-03,100.0
J Dowling,2014-12-06,2015-02-02,RAI,2014,Back,8399.0,S,190.0,75.0,1991-12-08,58.0
D Ausberry,2014-11-26,2015-02-02,RAI,2014,Foot,9924.0,WR,235.0,75.0,1987-09-25,68.0
C Rogers,2014-11-29,2015-02-02,RAI,2014,Knee,12203.0,DB,195.0,72.0,1981-07-02,65.0
B Leonhardt,2014-12-24,2015-02-02,RAI,2014,Concussion,9032.0,TE,255.0,77.0,1990-04-02,40.0
S Ridley,2014-10-16,2015-02-02,NWE,2014,ACL,9393.0,RB,220.0,71.0,1989-01-27,109.0
M Buchanan,2014-10-06,2015-02-02,NWE,2014,Ankle,8656.0,DE,255.0,78.0,1991-01-24,119.0
J Mayo,2014-10-16,2015-02-02,NWE,2014,Patellar Tendon,10462.0,LB,230.0,74.0,1986-02-23,109.0
D Easley,2014-12-17,2015-02-02,NWE,2014,Knee,8268.0,DT,263.0,74.0,1992-04-28,47.0
T Jones,2014-09-12,2015-02-02,RAI,2014,Foot,9544.0,RB,195.0,72.0,1988-07-26,143.0
T Brown,2014-12-20,2015-02-02,RAI,2014,Foot,10940.0,DB,190.0,71.0,1985-01-06,44.0
U Young,2014-10-25,2015-02-02,RAI,2014,Knee,10762.0,DB,186.0,71.0,1985-05-08,100.0
A Dennard,2014-12-27,2015-02-02,NWE,2014,Hamstring,9240.0,DB,204.0,70.0,1989-09-09,37.0
J Smith,2014-11-08,2015-02-02,RAV,2014,Foot,9601.0,DB,210.0,74.0,1988-07-26,86.0
J Reid,2014-12-13,2015-02-02,RAV,2014,Hand,9641.0,T,325.0,79.0,1988-07-21,51.0
D Pitta,2014-09-23,2015-02-02,RAV,2014,Hip,10678.0,TE,245.0,76.0,1985-06-29,132.0
D Gorrer,2014-12-08,2015-02-02,RAV,2014,MCL,10417.0,DB,173.0,72.0,1986-06-01,56.0
C Bilukidi,2014-10-18,2015-02-02,RAV,2014,Ankle,9075.0,DE,290.0,77.0,1989-12-13,107.0
A Jackson,2014-12-15,2015-02-02,RAV,2014,Knee,9144.0,DB,193.0,70.0,1989-12-02,49.0
A Brown,2015-01-02,2015-02-02,RAV,2014,Hamstring,7885.0,LB,250.0,73.0,1993-06-01,31.0
J Long,2014-10-27,2015-02-02,RAM,2014,ACL,10763.0,T,315.0,79.0,1985-05-09,98.0
B Quick,2014-10-29,2015-02-02,RAM,2014,Shoulder,9277.0,WR,215.0,75.0,1989-06-05,96.0
B McGee,2014-10-25,2015-02-02,RAM,2014,Foot,8719.0,DB,193.0,71.0,1990-12-11,100.0
T Branch,2014-09-24,2015-02-02,RAI,2014,Foot,10149.0,DB,197.0,71.0,1986-12-11,131.0
A Dobson,2014-12-04,2015-02-02,NWE,2014,Hamstring,8535.0,WR,210.0,75.0,1991-07-23,60.0
N Lawson,2014-09-16,2015-02-02,DET,2014,Foot,8547.0,DB,192.0,69.0,1991-04-23,139.0
N Chandler,2014-11-18,2015-02-02,CAR,2014,Knee,9301.0,DT,294.0,76.0,1989-06-01,76.0
C Hilliard,2014-09-10,2015-02-02,DET,2014,Foot,10729.0,T,315.0,77.0,1985-04-26,145.0
T Bohanon,2014-09-30,2015-02-02,NYJ,2014,Not Specified,8786.0,FB,246.0,73.0,1990-09-10,125.0
G Salas,2014-12-04,2015-02-02,NYJ,2014,Hamstring,9597.0,WR,206.0,73.0,1988-08-25,60.0
D Milliner,2014-10-13,2015-02-02,NYJ,2014,Achilles,8430.0,DB,201.0,72.0,1991-09-14,112.0
B Winters,2014-10-13,2015-02-02,NYJ,2014,ACL,8490.0,OG,320.0,76.0,1991-07-16,112.0
P Posluszny,2014-10-20,2015-02-02,JAX,2014,Pectoral/Chest,10967.0,LB,232.0,74.0,1984-10-10,105.0
K Fortt,2014-12-17,2015-02-02,JAX,2014,Hamstring,8303.0,LB,242.0,74.0,1992-03-24,47.0
D Robinson,2014-12-16,2015-02-02,JAX,2014,Foot,8851.0,RB,199.0,71.0,1990-09-22,48.0
W Blackmon,2014-11-03,2015-02-02,JAX,2014,Finger,10964.0,DB,212.0,72.0,1984-10-27,91.0
J Fauria,2014-12-10,2015-02-02,DET,2014,Ankle,9094.0,TE,259.0,79.0,1990-01-16,54.0
K McDermott,2014-12-18,2015-02-02,RAV,2014,Not Specified,9106.0,LS,240.0,77.0,1990-01-12,46.0
A Pasztor,2014-12-03,2015-02-02,JAX,2014,Hamstring,8773.0,GC,305.0,79.0,1990-11-26,61.0
G Williams,2014-09-27,2015-02-02,CAR,2014,Back,10265.0,T,296.0,75.0,1986-08-20,128.0
D Presley,2014-12-22,2015-02-02,CAR,2014,Concussion,9112.0,DB,180.0,71.0,1990-01-10,42.0
C Blackburn,2014-10-28,2015-02-02,CAR,2014,Knee,11463.0,LB,240.0,75.0,1983-06-10,97.0
L Robinson,2014-12-08,2015-02-02,GNB,2014,Calf,8688.0,DE,301.0,75.0,1991-02-24,56.0
J Lattimore,2014-12-13,2015-02-02,GNB,2014,Ankle,9564.0,LB,232.0,74.0,1988-10-06,51.0
A Mulumba,2014-09-19,2015-02-02,GNB,2014,Knee,8997.0,LB,260.0,75.0,1990-01-31,136.0
T Lewis,2014-10-18,2015-02-02,DET,2014,Quadricep/Thigh,9773.0,LB,246.0,73.0,1988-01-15,107.0
S Tulloch,2014-09-22,2015-02-02,DET,2014,ACL,10856.0,LB,245.0,71.0,1985-01-01,133.0
R Brockel,2014-10-07,2015-02-02,CAR,2014,Ankle,10302.0,TE,251.0,73.0,1986-07-24,118.0
L Waddle,2014-12-17,2015-02-02,DET,2014,Knee,8550.0,T,315.0,78.0,1991-07-21,47.0
R Wagner,2014-12-23,2015-02-02,RAV,2014,Foot,9194.0,T,313.0,78.0,1989-10-21,41.0
B Wreh-Wilson,2014-12-09,2015-02-02,OTI,2014,Shoulder,9135.0,DB,190.0,73.0,1989-12-05,55.0
B Pollard,2014-10-08,2015-02-02,OTI,2014,Achilles,10881.0,DB,225.0,73.0,1984-12-23,117.0
T Jamison,2014-12-12,2015-02-02,HTX,2014,Knee,10516.0,DE,263.0,75.0,1986-02-26,52.0
R Mallett,2014-11-24,2015-02-02,HTX,2014,Pectoral/Chest,9668.0,QB,240.0,78.0,1988-06-05,70.0
R Fitzpatrick,2014-12-15,2015-02-02,HTX,2014,Leg,11709.0,QB,221.0,74.0,1982-11-24,49.0
M Bullough,2014-12-03,2015-02-02,HTX,2014,Hamstring,8331.0,LB,249.0,76.0,1992-02-11,61.0
B Brackett,2014-12-16,2015-02-02,OTI,2014,Knee,9865.0,TE,248.0,77.0,1987-12-13,48.0
C Allen,2014-12-06,2015-02-02,PIT,2014,Thumb,9534.0,DB,196.0,73.0,1988-10-29,58.0
B Keisel,2014-12-01,2015-02-02,PIT,2014,Tricep,13222.0,DE,285.0,77.0,1978-09-19,63.0
Z Miller,2014-11-12,2015-02-02,SEA,2014,Ankle,10563.0,TE,256.0,77.0,1985-12-11,82.0
J Clowney,2014-12-10,2015-02-02,HTX,2014,Knee,7969.0,DE,255.0,77.0,1993-02-14,54.0
B Schwenke,2014-11-25,2015-02-02,OTI,2014,Knee,8649.0,GC,310.0,75.0,1991-03-22,69.0
C Stevens,2014-10-18,2015-02-02,OTI,2014,Quadricep/Thigh,11004.0,TE,255.0,75.0,1984-09-01,107.0
N Hardwick,2014-09-10,2015-02-02,SDG,2014,Neck,12061.0,GC,305.0,76.0,1981-09-02,145.0
P Loadholt,2014-11-24,2015-02-02,MIN,2014,Pectoral/Chest,10534.0,T,343.0,80.0,1986-01-21,70.0
M Mauti,2014-12-10,2015-02-02,MIN,2014,Knee,9091.0,LB,243.0,74.0,1990-01-19,54.0
M Cassel,2014-09-24,2015-02-02,MIN,2014,Foot,11818.0,QB,225.0,76.0,1982-05-17,131.0
J McKinnon,2014-12-06,2015-02-02,MIN,2014,Back,8252.0,RB,201.0,69.0,1992-05-03,58.0
B Fusco,2014-09-24,2015-02-02,MIN,2014,Pectoral/Chest,9556.0,GC,306.0,76.0,1988-07-26,131.0
A Barr,2014-12-27,2015-02-02,MIN,2014,Knee,8319.0,LB,257.0,77.0,1992-03-18,37.0
Z Brown,2014-09-16,2015-02-02,OTI,2014,Pectoral/Chest,9094.0,LB,250.0,73.0,1989-10-23,139.0
T Thompson,2014-11-05,2015-02-02,OTI,2014,Knee,9148.0,TE,259.0,78.0,1989-10-19,89.0
M Roos,2014-10-11,2015-02-02,OTI,2014,Knee,11694.0,T,313.0,79.0,1982-10-05,114.0
M Oher,2014-12-13,2015-02-02,OTI,2014,Toe,10426.0,T,309.0,77.0,1986-05-28,51.0
J Hunter,2014-12-01,2015-02-02,OTI,2014,Not Specified,8596.0,WR,203.0,76.0,1991-05-20,63.0
J Locker,2014-12-15,2015-02-02,OTI,2014,Shoulder,9679.0,QB,228.0,74.0,1988-06-15,49.0
D McCluster,2014-12-18,2015-02-02,OTI,2014,Knee,9246.0,WR,165.0,69.0,1989-08-25,46.0
S Schilling,2014-11-08,2015-02-02,SEA,2014,Knee,9606.0,OL,308.0,76.0,1988-07-21,86.0
M Cox,2014-10-20,2015-02-02,RAV,2014,ACL,10404.0,GC,233.0,76.0,1986-04-26,105.0
P Richardson,2015-01-12,2015-02-02,SEA,2014,ACL,8309.0,WR,180.0,72.0,1992-04-13,21.0
K Pierre-Louis,2014-11-28,2015-02-02,SEA,2014,Shoulder,8453.0,LB,231.0,72.0,1991-10-07,66.0
A Hicks,2014-12-26,2015-02-02,NOR,2014,Ankle,9171.0,DE,335.0,76.0,1989-11-16,38.0
T Murphy,2014-12-23,2015-02-02,WAS,2014,Hand,8767.0,DE,260.0,78.0,1990-12-22,41.0
T Porter,2014-11-26,2015-02-02,WAS,2014,Shoulder,10334.0,DB,185.0,71.0,1986-08-11,68.0
M Moses,2014-12-11,2015-02-02,WAS,2014,Foot,8684.0,T,318.0,78.0,1991-03-03,53.0
J Hatcher,2014-12-27,2015-02-02,WAS,2014,Knee,11855.0,DE,299.0,78.0,1982-07-13,37.0
D Ihenacho,2014-09-22,2015-02-02,WAS,2014,Not Specified,9229.0,S,212.0,72.0,1989-06-16,133.0
A Robinson,2014-11-11,2015-02-02,JAX,2014,Foot,7749.0,WR,220.0,74.0,1993-08-24,83.0
D Hall,2014-09-22,2015-02-02,WAS,2014,Achilles,11265.0,DB,200.0,70.0,1983-11-19,133.0
C McCoy,2014-12-16,2015-02-02,WAS,2014,Neck,10329.0,QB,212.0,73.0,1986-09-05,48.0
B Orakpo,2014-10-20,2015-02-02,WAS,2014,Pectoral/Chest,10308.0,LB,257.0,76.0,1986-07-31,105.0
B Meriweather,2014-12-19,2015-02-02,WAS,2014,Toe,11297.0,DB,195.0,71.0,1984-01-14,45.0
A Hayward,2014-11-24,2015-02-02,WAS,2014,Tibia,11111.0,LB,235.0,72.0,1984-06-23,70.0
T Jacobs,2014-12-06,2015-02-02,RAV,2014,Quadricep/Thigh,8235.0,DB,182.0,71.0,1992-05-20,58.0
T Brooks,2014-12-16,2015-02-02,RAV,2014,Knee,8324.0,S,205.0,71.0,1992-03-02,48.0
A Johnson,2014-11-04,2015-02-02,NOR,2014,Knee,9272.0,LB,240.0,74.0,1989-06-16,90.0
B Cooks,2014-11-18,2015-02-02,NOR,2014,Thumb,7724.0,WR,183.0,70.0,1993-09-25,76.0
B Bunkley,2014-11-27,2015-02-02,NOR,2014,Quadricep/Thigh,11327.0,DT,306.0,74.0,1983-11-23,67.0
J Hill,2015-01-06,2015-02-02,SEA,2014,Calf,8733.0,DT,303.0,73.0,1991-02-08,27.0
G Scruggs,2014-11-05,2015-02-02,SEA,2014,Knee,8846.0,DE,284.0,75.0,1990-08-17,89.0
D Coleman,2014-10-25,2015-02-02,SEA,2014,Foot,8773.0,RB,233.0,72.0,1990-10-18,100.0
C Marsh,2014-10-18,2015-02-02,SEA,2014,Foot,8138.0,DE,254.0,76.0,1992-07-07,107.0
B Mebane,2014-11-11,2015-02-02,SEA,2014,Hamstring,10892.0,DT,311.0,73.0,1985-01-15,83.0
V Sunseri,2014-11-12,2015-02-02,NOR,2014,Arm,8419.0,S,210.0,71.0,1991-10-25,82.0
R Bush,2014-11-18,2015-02-02,NOR,2014,Tibia,10052.0,S,203.0,71.0,1987-05-12,76.0
P Thomas,2014-12-26,2015-02-02,NOR,2014,Rib/Lung,10965.0,RB,210.0,71.0,1984-12-18,38.0
J Jenkins,2014-12-27,2015-02-02,NOR,2014,Not Specified,9300.0,DT,335.0,75.0,1989-07-11,37.0
J Byrd,2014-10-07,2015-02-02,NOR,2014,Knee,10227.0,DB,205.0,72.0,1986-10-07,118.0
G Foster,2014-10-20,2015-02-02,NOR,2014,Knee,8908.0,DE,285.0,76.0,1990-05-31,105.0
W Thurmond,2014-09-15,2015-02-02,NYG,2014,Pectoral/Chest,9896.0,DB,186.0,71.0,1987-08-12,140.0
L Taliaferro,2014-12-16,2015-02-02,RAV,2014,Foot,8394.0,RB,229.0,72.0,1991-12-23,48.0
T McBride,2014-10-14,2015-02-02,NYG,2014,Thumb,10612.0,DB,185.0,69.0,1985-09-24,111.0
P Taylor,2014-11-14,2015-02-02,CLE,2014,Knee,9717.0,DL,320.0,75.0,1988-04-07,80.0
M Austin,2014-12-03,2015-02-02,CLE,2014,Not Specified,11113.0,WR,215.0,74.0,1984-06-30,61.0
J Manziel,2014-12-24,2015-02-02,CLE,2014,Hamstring,8053.0,QB,207.0,72.0,1992-12-06,40.0
I Kitchen,2014-12-24,2015-02-02,CLE,2014,Leg,9679.0,DT,334.0,73.0,1988-06-24,40.0
A Bryant,2014-10-13,2015-02-02,CLE,2014,Knee,8912.0,DE,265.0,76.0,1990-05-20,112.0
T Gipson,2014-12-20,2015-02-02,CLE,2014,Knee,8901.0,DB,207.0,73.0,1990-08-07,44.0
A Mack,2014-10-17,2015-02-02,CLE,2014,Fibula,10559.0,GC,311.0,76.0,1985-11-19,108.0
Q Smith,2015-01-10,2015-02-02,DEN,2014,Knee,9176.0,DE,250.0,77.0,1989-11-26,23.0
N Irving,2014-11-13,2015-02-02,DEN,2014,Knee,9620.0,LB,242.0,73.0,1988-07-12,81.0
M Ball,2014-12-13,2015-02-02,DEN,2014,Groin,8774.0,RB,214.0,71.0,1990-12-05,51.0
D Trevathan,2014-12-16,2015-02-02,DEN,2014,Knee,9033.0,LB,239.0,72.0,1990-03-24,48.0
Q Carter,2014-12-13,2015-02-02,DEN,2014,Knee,9642.0,DB,211.0,73.0,1988-07-20,51.0
A Clayborn,2014-09-12,2015-02-02,TAM,2014,Bicep,9564.0,DL,280.0,75.0,1988-07-06,143.0
B Magee,2014-12-08,2015-02-02,TAM,2014,Pectoral/Chest,8813.0,LB,223.0,71.0,1990-10-22,56.0
D Butler,2014-12-15,2015-02-02,SDG,2014,Not Specified,9555.0,LB,244.0,73.0,1988-10-17,49.0
D Woodhead,2014-09-22,2015-02-02,SDG,2014,Fibula,10832.0,RB,200.0,69.0,1985-01-25,133.0
T Niklas,2014-11-18,2015-02-02,CRD,2014,Ankle,8096.0,TE,270.0,78.0,1992-09-18,76.0
J Dwyer,2014-09-18,2015-02-02,CRD,2014,Foot,9185.0,RB,235.0,71.0,1989-07-26,137.0
J Abraham,2014-09-19,2015-02-02,CRD,2014,Concussion,13285.0,DE,263.0,76.0,1978-05-06,136.0
A Seferian-Jenkins,2014-12-15,2015-02-02,TAM,2014,Back,8112.0,TE,262.0,77.0,1992-09-29,49.0
E Stinson,2014-12-16,2015-02-02,CRD,2014,Toe,9070.0,DE,287.0,76.0,1990-02-15,48.0
C Palmer,2014-11-10,2015-02-02,CRD,2014,ACL,12737.0,QB,235.0,77.0,1979-12-27,84.0
A Ellington,2014-12-08,2015-02-02,CRD,2014,Hip,9439.0,RB,200.0,69.0,1989-02-03,56.0
M Jenkins,2014-09-10,2015-02-02,TAM,2014,Pectoral/Chest,10764.0,DB,200.0,72.0,1985-03-22,145.0
M Wright,2014-12-20,2015-02-02,TAM,2014,Rib/Lung,9668.0,DB,204.0,72.0,1988-07-01,44.0
L Murphy,2014-12-15,2015-02-02,TAM,2014,Ankle,10080.0,WR,200.0,74.0,1987-05-11,49.0
J Lane,2014-11-24,2015-02-02,TAM,2014,Leg,10155.0,FB,277.0,71.0,1987-02-04,70.0
G McCoy,2014-12-15,2015-02-02,TAM,2014,Knee,9790.0,DT,295.0,76.0,1988-02-25,49.0
D Zastudil,2014-10-07,2015-02-02,CRD,2014,Groin,13130.0,PK,220.0,75.0,1978-10-26,118.0
L McKelvin,2014-11-17,2015-02-02,BUF,2014,Ankle,10669.0,DB,190.0,71.0,1985-09-01,77.0
K Ladler,2014-10-28,2015-02-02,BUF,2014,Arm,8162.0,S,200.0,73.0,1992-06-23,97.0
K Osgood,2014-12-16,2015-02-02,SFO,2014,Hand,12628.0,WR,220.0,77.0,1980-05-20,48.0
J Ward,2014-11-15,2015-02-02,SFO,2014,Foot,8521.0,S,195.0,71.0,1991-07-18,79.0
I Williams,2014-11-17,2015-02-02,SFO,2014,Fibula,9209.0,DT,305.0,73.0,1989-08-31,77.0
P Willis,2014-11-11,2015-02-02,SFO,2014,Toe,10882.0,LB,242.0,73.0,1985-01-25,83.0
D Carrier,2014-11-27,2015-02-02,SFO,2014,Foot,8891.0,TE,240.0,75.0,1990-07-25,67.0
D Kilgore,2014-10-25,2015-02-02,SFO,2014,Leg,9808.0,GC,291.0,75.0,1987-12-18,100.0
C Cook,2014-10-25,2015-02-02,SFO,2014,Quadricep/Thigh,10114.0,DB,200.0,74.0,1987-02-15,100.0
C Borland,2014-12-20,2015-02-02,SFO,2014,Ankle,8663.0,LB,248.0,72.0,1991-04-02,44.0
A Boone,2014-12-26,2015-02-02,SFO,2014,Knee,10098.0,T,330.0,79.0,1987-05-04,38.0
G Celek,2014-12-17,2015-02-02,SFO,2014,Back,9698.0,TE,252.0,77.0,1988-05-29,47.0
R Ventrone,2014-12-26,2015-02-02,SFO,2014,Groin,11754.0,DB,200.0,70.0,1982-10-21,38.0
V McDonald,2014-12-09,2015-02-02,SFO,2014,Back,8945.0,TE,267.0,76.0,1990-06-13,55.0
C Williams,2014-10-11,2015-02-02,BUF,2014,Back,10638.0,T,326.0,78.0,1985-08-26,114.0
V Burfict,2014-12-09,2015-02-02,CIN,2014,Knee,8842.0,LB,255.0,73.0,1990-09-24,55.0
S Porter,2014-10-07,2015-02-02,CIN,2014,ACL,8669.0,LB,229.0,73.0,1991-01-12,118.0
J DiManche,2014-12-01,2015-02-02,CIN,2014,Forearm,8836.0,LB,232.0,73.0,1990-09-22,63.0
D Sanzenbacher,2014-12-31,2015-02-02,CIN,2014,Concussion,9575.0,WR,180.0,71.0,1988-10-13,33.0
W Young,2014-12-23,2015-02-02,CHI,2014,Achilles,10687.0,DE,251.0,77.0,1985-09-19,41.0
M Slauson,2014-11-08,2015-02-02,CHI,2014,Pectoral/Chest,10490.0,GC,315.0,77.0,1986-02-18,86.0
L Briggs,2014-11-28,2015-02-02,CHI,2014,Groin,12434.0,LB,244.0,73.0,1980-11-12,66.0
L Houston,2014-10-27,2015-02-02,CHI,2014,ACL,9987.0,DT,274.0,75.0,1987-06-24,98.0
D Sharpton,2014-12-12,2015-02-02,CHI,2014,Hamstring,9842.0,LB,229.0,72.0,1988-01-01,52.0
D Williams,2014-12-11,2015-02-02,CHI,2014,Neck,11832.0,LB,242.0,73.0,1982-07-20,53.0
C Tillman,2014-09-15,2015-02-02,CHI,2014,Tricep,12257.0,DB,210.0,74.0,1981-02-23,140.0
B Marshall,2014-12-08,2015-02-02,CHI,2014,Rib/Lung,11217.0,WR,232.0,77.0,1984-03-23,56.0
D Legursky,2014-10-06,2015-02-02,SDG,2014,Knee,10346.0,GC,323.0,73.0,1986-06-09,119.0
J Verrett,2014-11-15,2015-02-02,SDG,2014,Shoulder,8551.0,DB,188.0,70.0,1991-06-18,79.0
M Scifres,2014-12-27,2015-02-02,SDG,2014,Shoulder,12498.0,PK,215.0,74.0,1980-10-08,37.0
L Holmes,2014-09-30,2015-02-02,ATL,2014,Foot,9215.0,T,320.0,77.0,1989-07-08,125.0
J Hawley,2014-09-30,2015-02-02,ATL,2014,ACL,9474.0,GC,302.0,75.0,1988-10-22,125.0
A Smith,2014-11-17,2015-02-02,ATL,2014,Leg,10653.0,RB,190.0,69.0,1985-09-17,77.0
