Team,Year,Injury_Category,Age,Pos,Wt,Ht,Month_Injured,Day_Of_Team_Year
CLT,2020.0,Ankle,9188.0,LB,248.0,77.0,9,187.0
HTX,2017.0,Concussion,9541.0,TE,265.0,77.0,12,277.0
SEA,2011.0,Knee,10582.0,LB,232.0,72.0,10,215.0
SDG,2019.0,Foot,8429.0,S,215.0,74.0,9,182.0
DET,2020.0,Groin,10025.0,OG,310.0,76.0,9,201.0
CLT,2015.0,Concussion,8055.0,RB,220.0,71.0,10,225.0
CRD,2020.0,Quadricep/Thigh,9800.0,RB,205.0,72.0,9,203.0
CIN,2020.0,Covid/Illness,9857.0,DB,192.0,70.0,11,250.0
CLT,2020.0,PCL,8469.0,WR,208.0,72.0,9,204.0
JAX,2018.0,Ankle,9894.0,GC,325.0,78.0,11,268.0
RAI,2011.0,Shoulder,9157.0,DE,260.0,77.0,10,230.0
SEA,2012.0,Calf,10056.0,PK,210.0,76.0,1,312.0
WAS,2018.0,Concussion,9543.0,WR,205.0,75.0,12,300.0
RAV,2009.0,ACL,8836.0,DB,179.0,70.0,12,293.0
WAS,2014.0,Pectoral/Chest,10308.0,LB,257.0,76.0,10,231.0
MIN,2020.0,Covid/Illness,8566.0,T,320.0,78.0,7,149.0
PHI,2020.0,Ankle,11166.0,T,325.0,78.0,12,275.0
KAN,2019.0,ACL,8846.0,S,203.0,72.0,1,310.0
CRD,2016.0,Groin,11334.0,RB,195.0,71.0,10,216.0
WAS,2019.0,Ankle,12217.0,DB,205.0,74.0,9,199.0
CHI,2009.0,Not Specified,9226.0,RB,171.0,67.0,11,262.0
CAR,2009.0,Ankle,9199.0,DT,325.0,77.0,9,203.0
RAM,2020.0,Covid/Illness,9437.0,LB,244.0,72.0,11,269.0
TAM,2018.0,Calf,10235.0,LB,246.0,72.0,12,283.0
JAX,2012.0,Hand,8538.0,GC,310.0,76.0,12,284.0
SFO,2014.0,Hand,12628.0,WR,220.0,77.0,12,288.0
WAS,2016.0,Concussion,10667.0,DB,210.0,74.0,10,217.0
ATL,2018.0,Hip,10813.0,LS,224.0,73.0,12,276.0
HTX,2015.0,Concussion,8627.0,LB,250.0,77.0,9,211.0
NYJ,2012.0,Foot,10441.0,WR,192.0,71.0,10,215.0
NYG,2015.0,Thumb,9986.0,LS,250.0,76.0,12,303.0
MIN,2011.0,ACL,9776.0,RB,220.0,73.0,12,298.0
MIA,2016.0,Hamstring,10289.0,DB,190.0,71.0,11,251.0
OTI,2019.0,Not Specified,11994.0,PK,218.0,74.0,7,141.0
JAX,2017.0,ACL,8785.0,WR,220.0,74.0,9,193.0
NYJ,2012.0,Not Specified,10144.0,DB,214.0,73.0,7,143.0
BUF,2009.0,Knee,9501.0,T,292.0,80.0,9,203.0
WAS,2012.0,Knee,9920.0,DB,192.0,73.0,1,307.0
JAX,2019.0,Shoulder,10200.0,WR,196.0,72.0,10,240.0
NWE,2020.0,Not Specified,8482.0,TE,257.0,75.0,11,246.0
CRD,2018.0,Leg,10317.0,OG,311.0,77.0,11,255.0
WAS,2015.0,Toe,10075.0,DT,306.0,73.0,12,283.0
SDG,2011.0,Concussion,11243.0,GC,320.0,76.0,11,258.0
CIN,2014.0,Forearm,8836.0,LB,232.0,73.0,12,273.0
BUF,2015.0,ACL,8999.0,RB,213.0,71.0,10,223.0
CAR,2019.0,Ankle,8833.0,T,302.0,78.0,12,291.0
MIA,2020.0,Covid/Illness,8288.0,DT,329.0,73.0,8,157.0
TAM,2014.0,Rib/Lung,9668.0,DB,204.0,72.0,12,292.0
SDG,2016.0,Foot,8721.0,LB,262.0,75.0,12,276.0
NYJ,2017.0,Foot,8465.0,DB,220.0,75.0,9,182.0
JAX,2019.0,Back,8277.0,TE,249.0,77.0,11,260.0
GNB,2018.0,Shoulder,10670.0,DB,195.0,72.0,9,207.0
NWE,2020.0,Covid/Illness,10976.0,DB,202.0,73.0,10,219.0
PIT,2011.0,ACL,8964.0,RB,210.0,71.0,1,306.0
ATL,2016.0,Bicep,10422.0,DL,280.0,75.0,1,320.0
CAR,2018.0,Knee,10836.0,RB,195.0,69.0,12,300.0
PIT,2014.0,Tricep,13222.0,DE,285.0,77.0,12,273.0
DEN,2020.0,Covid/Illness,10330.0,OG,310.0,78.0,10,242.0
OTI,2014.0,Knee,8649.0,GC,310.0,75.0,11,267.0
SDG,2010.0,Calf,9637.0,LB,264.0,76.0,10,224.0
CHI,2011.0,ACL,13366.0,LS,265.0,77.0,11,263.0
NYJ,2018.0,Shoulder,10552.0,DB,192.0,71.0,12,301.0
OTI,2012.0,Foot,9426.0,S,195.0,74.0,12,277.0
CLE,2020.0,Covid/Illness,8740.0,DE,278.0,76.0,11,267.0
CRD,2016.0,Knee,9037.0,LB,228.0,77.0,9,210.0
DAL,2011.0,Hamstring,8523.0,RB,213.0,72.0,12,281.0
HTX,2014.0,Knee,7969.0,DE,255.0,77.0,12,282.0
SFO,2014.0,Foot,8521.0,S,195.0,71.0,11,257.0
OTI,2018.0,Ankle,12447.0,TE,248.0,74.0,9,191.0
PHI,2020.0,Ankle,9619.0,DB,190.0,70.0,11,267.0
CRD,2020.0,Covid/Illness,11266.0,S,207.0,70.0,12,304.0
CIN,2013.0,Foot,9784.0,RB,212.0,70.0,7,143.0
NOR,2020.0,Hip,9998.0,LB,222.0,75.0,10,215.0
DET,2014.0,Ankle,9094.0,TE,259.0,79.0,12,282.0
MIA,2020.0,Covid/Illness,10040.0,LB,236.0,73.0,8,170.0
DET,2020.0,Groin,7988.0,DB,202.0,73.0,12,289.0
NOR,2017.0,Fibula,8833.0,T,316.0,79.0,1,313.0
CLT,2020.0,Foot,11219.0,WR,183.0,70.0,8,153.0
RAV,2020.0,Covid/Illness,12504.0,DE,300.0,80.0,11,268.0
DAL,2020.0,Covid/Illness,8305.0,DB,200.0,73.0,8,152.0
GNB,2012.0,ACL,8706.0,RB,220.0,71.0,10,227.0
SFO,2020.0,Covid/Illness,8284.0,WR,200.0,72.0,11,263.0
WAS,2012.0,ACL,8503.0,DB,205.0,71.0,9,192.0
MIN,2016.0,Knee,10706.0,DB,210.0,73.0,12,304.0
NOR,2018.0,Knee,9544.0,WR,207.0,75.0,11,250.0
TAM,2011.0,Knee,8739.0,DE,265.0,76.0,11,256.0
SEA,2009.0,Rib/Lung,11809.0,GC,252.0,74.0,12,294.0
MIN,2014.0,Knee,9091.0,LB,243.0,74.0,12,282.0
PHI,2020.0,Ankle,9401.0,TE,256.0,77.0,9,211.0
RAI,2013.0,Foot,8981.0,T,315.0,77.0,7,144.0
SFO,2020.0,Covid/Illness,8465.0,TE,241.0,77.0,12,292.0
RAI,2020.0,Hamstring,9372.0,DT,310.0,74.0,12,277.0
CLE,2012.0,Neck,9387.0,DL,255.0,75.0,10,242.0
CLE,2010.0,Knee,9280.0,DB,192.0,71.0,12,292.0
ATL,2016.0,Shoulder,11574.0,TE,234.0,76.0,11,264.0
TAM,2016.0,Not Specified,8924.0,DB,200.0,71.0,12,299.0
NOR,2013.0,Knee,11463.0,LB,230.0,73.0,9,184.0
BUF,2012.0,Hamstring,9903.0,T,325.0,80.0,10,221.0
NOR,2013.0,Not Specified,11009.0,WR,225.0,76.0,7,145.0
RAI,2018.0,Foot,10122.0,DT,350.0,74.0,9,194.0
MIA,2009.0,Foot,10203.0,RB,223.0,72.0,11,260.0
BUF,2009.0,Knee,8961.0,TE,247.0,74.0,9,203.0
RAV,2015.0,Bicep,8892.0,DE,295.0,79.0,9,189.0
MIN,2011.0,Knee,10756.0,WR,214.0,76.0,11,271.0
NWE,2018.0,ACL,9440.0,GC,300.0,75.0,5,73.0
MIN,2014.0,Pectoral/Chest,9556.0,GC,306.0,76.0,9,205.0
BUF,2013.0,Rib/Lung,8649.0,DB,195.0,72.0,12,299.0
NWE,2020.0,Foot,8044.0,LB,245.0,75.0,9,208.0
GNB,2014.0,Knee,8997.0,LB,260.0,75.0,9,200.0
DET,2019.0,Not Specified,9706.0,DT,320.0,75.0,7,138.0
BUF,2010.0,Shoulder,11643.0,LB,255.0,73.0,11,250.0
KAN,2016.0,Not Specified,10110.0,DB,212.0,72.0,9,185.0
DEN,2018.0,Knee,8458.0,LB,224.0,73.0,9,183.0
RAV,2020.0,Covid/Illness,11295.0,RB,215.0,69.0,11,266.0
SFO,2016.0,Knee,9472.0,DB,205.0,71.0,10,222.0
PHI,2016.0,Not Specified,9722.0,T,325.0,78.0,12,292.0
BUF,2010.0,Hamstring,10792.0,DT,305.0,75.0,12,274.0
SDG,2012.0,Knee,8367.0,S,209.0,71.0,12,299.0
CHI,2014.0,Hamstring,10097.0,GC,285.0,75.0,10,224.0
WAS,2019.0,Shoulder,10218.0,GC,315.0,77.0,12,289.0
RAV,2018.0,Foot,8863.0,RB,210.0,70.0,12,273.0
KAN,2017.0,Groin,9450.0,PK,175.0,68.0,9,207.0
RAI,2017.0,Knee,8971.0,LB,235.0,72.0,12,285.0
RAM,2019.0,Ankle,8166.0,RB,208.0,68.0,12,300.0
DET,2015.0,Not Specified,10659.0,DT,272.0,77.0,7,148.0
DEN,2012.0,Knee,8837.0,DB,211.0,73.0,9,211.0
CIN,2012.0,Knee,9626.0,RB,257.0,71.0,12,288.0
JAX,2009.0,Hamstring,9630.0,DB,178.0,69.0,11,249.0
RAV,2016.0,Knee,8214.0,TE,252.0,76.0,10,219.0
CLE,2020.0,Covid/Illness,9590.0,T,308.0,78.0,11,261.0
ATL,2019.0,Achilles,8826.0,S,211.0,72.0,9,205.0
BUF,2015.0,Back,9815.0,TE,246.0,75.0,12,301.0
CLT,2017.0,Neck,9224.0,S,216.0,74.0,9,183.0
PIT,2020.0,Pectoral/Chest,10387.0,T,330.0,78.0,12,287.0
CAR,2013.0,Knee,9884.0,T,296.0,75.0,9,192.0
CRD,2020.0,Ankle,9503.0,TE,256.0,75.0,11,271.0
ATL,2019.0,Shoulder,8811.0,LB,260.0,74.0,12,289.0
SFO,2014.0,Knee,10098.0,T,330.0,79.0,12,298.0
WAS,2018.0,Finger,8433.0,DB,190.0,69.0,12,291.0
CLE,2012.0,Knee,9503.0,DB,200.0,70.0,12,291.0
CLE,2020.0,Covid/Illness,9302.0,LB,238.0,73.0,11,268.0
HTX,2010.0,Achilles,9585.0,LB,247.0,73.0,10,236.0
RAI,2020.0,Covid/Illness,10953.0,DB,185.0,68.0,11,265.0
GNB,2011.0,Knee,8530.0,RB,220.0,72.0,10,242.0
CRD,2017.0,Knee,9700.0,LB,260.0,75.0,10,213.0
CLT,2016.0,Groin,11130.0,DT,301.0,75.0,12,292.0
HTX,2012.0,ACL,9391.0,LB,255.0,75.0,10,222.0
KAN,2013.0,Not Specified,8580.0,DB,216.0,72.0,9,184.0
PIT,2019.0,Shoulder,9460.0,S,202.0,73.0,9,198.0
NOR,2017.0,Leg,12043.0,DT,305.0,79.0,1,313.0
RAI,2013.0,Shoulder,8747.0,WR,224.0,75.0,11,265.0
PHI,2020.0,Knee,9888.0,DB,185.0,72.0,12,299.0
CRD,2020.0,Covid/Illness,9701.0,TE,252.0,76.0,11,245.0
CIN,2010.0,Knee,10578.0,DT,320.0,75.0,11,265.0
HTX,2018.0,Quadricep/Thigh,10188.0,DB,190.0,71.0,12,296.0
CRD,2014.0,Groin,13130.0,PK,220.0,75.0,10,218.0
NYG,2015.0,Wrist,11519.0,LB,250.0,77.0,12,280.0
DEN,2013.0,ACL,9039.0,LB,250.0,75.0,12,296.0
NYG,2020.0,Calf,10599.0,LB,245.0,77.0,12,274.0
KAN,2010.0,Ankle,8927.0,DB,194.0,72.0,1,308.0
CHI,2009.0,Foot,10635.0,DT,275.0,78.0,12,302.0
WAS,2019.0,Neck,8789.0,S,212.0,74.0,12,299.0
CIN,2013.0,Back,8938.0,DT,305.0,77.0,12,302.0
NYG,2012.0,ACL,9689.0,DT,299.0,76.0,11,257.0
RAI,2013.0,Knee,9191.0,LB,241.0,74.0,8,176.0
JAX,2020.0,Hamstring,8744.0,RB,225.0,72.0,9,192.0
RAM,2017.0,Achilles,9811.0,DB,190.0,71.0,12,284.0
NWE,2012.0,Ankle,11719.0,WR,197.0,72.0,12,284.0
CAR,2013.0,ACL,9161.0,T,305.0,76.0,10,227.0
RAI,2020.0,Covid/Illness,9356.0,DT,310.0,74.0,11,261.0
RAV,2020.0,Covid/Illness,7753.0,LB,232.0,72.0,11,246.0
JAX,2020.0,Covid/Illness,8577.0,DL,320.0,76.0,7,147.0
RAV,2020.0,Covid/Illness,9696.0,DE,287.0,77.0,11,269.0
NWE,2016.0,Shoulder,9984.0,DE,245.0,74.0,10,227.0
TAM,2020.0,Covid/Illness,8354.0,LB,237.0,72.0,1,304.0
CLE,2014.0,Foot,9922.0,GC,316.0,76.0,8,176.0
CLE,2016.0,Foot,11572.0,T,318.0,76.0,11,271.0
SFO,2009.0,Shoulder,8456.0,DT,298.0,77.0,12,281.0
RAV,2020.0,Covid/Illness,14019.0,PK,222.0,73.0,12,303.0
NOR,2020.0,Covid/Illness,10721.0,T,304.0,77.0,11,271.0
CLT,2018.0,Neck,8745.0,LB,225.0,74.0,12,290.0
MIN,2019.0,Leg,8562.0,DL,307.0,77.0,12,303.0
CLT,2012.0,Knee,8574.0,RB,235.0,71.0,12,284.0
NYJ,2020.0,Neck,8891.0,DB,198.0,73.0,11,264.0
SFO,2013.0,Foot,8438.0,DE,318.0,77.0,8,177.0
CRD,2018.0,Thumb,10686.0,LB,240.0,73.0,11,268.0
PHI,2017.0,Hip,10261.0,PK,192.0,69.0,9,193.0
NOR,2020.0,Covid/Illness,12274.0,WR,180.0,71.0,10,235.0
JAX,2020.0,Groin,8086.0,DB,204.0,73.0,11,262.0
NWE,2011.0,Fibula,11697.0,GC,300.0,74.0,9,202.0
NWE,2020.0,Hand,10305.0,GC,300.0,75.0,9,208.0
RAV,2020.0,Covid/Illness,10307.0,DE,275.0,75.0,11,246.0
NWE,2019.0,Hamstring,8393.0,WR,190.0,72.0,11,261.0
RAV,2017.0,Achilles,10724.0,DB,210.0,74.0,12,277.0
HTX,2019.0,Not Specified,9598.0,WR,188.0,68.0,7,140.0
PIT,2013.0,Hip,9733.0,S,210.0,74.0,10,222.0
RAI,2020.0,Covid/Illness,9311.0,DE,295.0,75.0,11,261.0
SFO,2017.0,ACL,9902.0,DE,285.0,76.0,9,183.0
DEN,2020.0,Covid/Illness,11295.0,DL,305.0,73.0,11,250.0
WAS,2014.0,Neck,10329.0,QB,212.0,73.0,12,288.0
SFO,2018.0,Concussion,10197.0,LB,245.0,73.0,9,193.0
OTI,2016.0,Achilles,10492.0,DL,278.0,75.0,12,294.0
PHI,2013.0,Hamstring,9980.0,DB,178.0,71.0,9,199.0
NYG,2017.0,Ankle,12254.0,WR,232.0,77.0,10,221.0
JAX,2011.0,Thumb,8994.0,DB,201.0,73.0,12,284.0
DAL,2016.0,Foot,10600.0,RB,210.0,74.0,9,185.0
SFO,2020.0,Quadricep/Thigh,9179.0,DB,197.0,74.0,9,198.0
TAM,2018.0,Foot,9048.0,LB,228.0,74.0,9,182.0
SEA,2015.0,Knee,10241.0,TE,244.0,77.0,12,298.0
CRD,2019.0,Knee,10157.0,GC,309.0,76.0,8,181.0
RAV,2016.0,Calf,9353.0,WR,191.0,69.0,9,185.0
ATL,2014.0,Patellar Tendon,9416.0,S,209.0,73.0,8,168.0
RAM,2019.0,ACL,8884.0,T,321.0,77.0,10,226.0
DET,2013.0,Ankle,10532.0,TE,257.0,77.0,12,297.0
HTX,2016.0,Shoulder,8779.0,WR,215.0,74.0,12,286.0
CHI,2019.0,Calf,10245.0,TE,238.0,74.0,11,258.0
DEN,2009.0,Knee,8367.0,WR,182.0,71.0,12,300.0
DET,2019.0,Foot,11195.0,DT,350.0,75.0,7,144.0
NOR,2014.0,Tibia,10052.0,S,203.0,71.0,11,260.0
SDG,2010.0,Knee,10225.0,DB,205.0,77.0,12,288.0
CIN,2018.0,Back,9351.0,T,282.0,78.0,11,271.0
CIN,2012.0,ACL,10655.0,LB,245.0,75.0,9,196.0
SEA,2015.0,Hamstring,9430.0,LB,245.0,73.0,11,266.0
NWE,2013.0,Knee,9622.0,LB,250.0,75.0,1,309.0
PHI,2017.0,Achilles,7773.0,DB,181.0,72.0,9,182.0
PIT,2020.0,Covid/Illness,11276.0,LB,233.0,73.0,11,253.0
CLT,2017.0,Knee,8186.0,WR,217.0,75.0,10,220.0
RAM,2011.0,Hamstring,8760.0,S,200.0,73.0,9,202.0
BUF,2017.0,Arm,10693.0,RB,195.0,72.0,11,246.0
CLE,2010.0,Knee,11560.0,LB,250.0,77.0,12,293.0
NWE,2020.0,Quadricep/Thigh,9047.0,DT,299.0,73.0,12,298.0
CHI,2020.0,Covid/Illness,9948.0,S,187.0,72.0,11,251.0
DET,2012.0,Leg,11389.0,WR,198.0,72.0,10,236.0
RAI,2020.0,Shoulder,8628.0,DE,265.0,76.0,12,303.0
KAN,2018.0,Groin,8239.0,S,205.0,71.0,10,220.0
MIA,2009.0,Groin,9823.0,DE,275.0,76.0,9,186.0
CRD,2020.0,Covid/Illness,8738.0,WR,201.0,73.0,9,193.0
CLT,2017.0,Not Specified,7784.0,S,212.0,74.0,7,144.0
NWE,2016.0,Knee,9469.0,RB,195.0,68.0,8,181.0
TAM,2012.0,Hamstring,8615.0,TE,248.0,77.0,10,242.0
OTI,2020.0,Quadricep/Thigh,9893.0,WR,209.0,76.0,12,292.0
DEN,2018.0,Achilles,10766.0,GC,320.0,75.0,10,231.0
WAS,2009.0,Ankle,10004.0,TE,255.0,75.0,11,272.0
BUF,2009.0,Shoulder,10661.0,DB,205.0,69.0,12,294.0
CIN,2017.0,Back,9896.0,TE,255.0,78.0,10,223.0
SFO,2019.0,ACL,9097.0,DT,280.0,77.0,12,299.0
NOR,2020.0,Shoulder,10728.0,WR,212.0,73.0,10,235.0
MIN,2017.0,Ankle,9324.0,GC,303.0,75.0,12,298.0
NYJ,2016.0,Concussion,10307.0,S,210.0,73.0,12,285.0
GNB,2019.0,Bicep,10895.0,GC,324.0,75.0,9,202.0
RAV,2020.0,Not Specified,10028.0,GC,305.0,75.0,8,153.0
HTX,2016.0,ACL,8197.0,S,200.0,72.0,10,231.0
MIA,2019.0,Shoulder,9796.0,DB,180.0,73.0,12,277.0
GNB,2016.0,Knee,10037.0,DB,197.0,71.0,12,276.0
DEN,2015.0,Fibula,10379.0,DB,210.0,74.0,12,294.0
TAM,2011.0,Knee,8980.0,DB,202.0,71.0,9,209.0
CHI,2016.0,Not Specified,9798.0,WR,218.0,75.0,12,285.0
RAV,2018.0,Hamstring,8452.0,RB,214.0,71.0,10,224.0
HTX,2017.0,Achilles,7882.0,RB,236.0,73.0,11,264.0
JAX,2014.0,Foot,8851.0,RB,199.0,71.0,12,288.0
MIN,2020.0,Pectoral/Chest,10414.0,LB,257.0,77.0,9,203.0
GNB,2013.0,Leg,8891.0,OL,312.0,77.0,8,176.0
ATL,2013.0,Foot,9010.0,WR,220.0,75.0,10,221.0
GNB,2018.0,Foot,10802.0,DT,310.0,72.0,12,273.0
RAM,2017.0,Back,10952.0,PK,191.0,72.0,12,293.0
JAX,2011.0,Back,9684.0,TE,238.0,77.0,11,250.0
OTI,2013.0,Not Specified,10574.0,TE,248.0,74.0,7,144.0
NYJ,2019.0,Quadricep/Thigh,8597.0,DB,195.0,73.0,12,281.0
NOR,2011.0,Hip,8972.0,T,284.0,77.0,11,244.0
CLT,2016.0,Groin,10690.0,DB,191.0,71.0,12,286.0
CAR,2020.0,Ankle,8268.0,DL,265.0,77.0,10,228.0
BUF,2015.0,Groin,8656.0,WR,195.0,72.0,12,294.0
DET,2019.0,Foot,9727.0,WR,190.0,70.0,11,269.0
NYG,2015.0,Not Specified,8512.0,WR,195.0,71.0,8,151.0
GNB,2018.0,Groin,9058.0,WR,202.0,75.0,11,248.0
WAS,2014.0,Knee,11112.0,DE,300.0,77.0,8,180.0
CLT,2017.0,Concussion,8968.0,GC,307.0,76.0,12,290.0
OTI,2018.0,Knee,10611.0,DL,305.0,73.0,12,296.0
TAM,2015.0,MCL,12038.0,WR,230.0,77.0,12,302.0
NWE,2020.0,Hand,9121.0,TE,255.0,77.0,12,283.0
SEA,2016.0,Knee,8609.0,DT,291.0,76.0,10,237.0
WAS,2017.0,Hamstring,9040.0,S,205.0,70.0,11,243.0
BUF,2012.0,Hip,11092.0,T,316.0,80.0,11,249.0
TAM,2016.0,Pectoral/Chest,9597.0,RB,211.0,72.0,12,301.0
CHI,2020.0,Tricep,12118.0,WR,215.0,70.0,11,262.0
NWE,2014.0,ACL,9393.0,RB,220.0,71.0,10,227.0
NWE,2019.0,Shoulder,9069.0,FB,255.0,75.0,10,225.0
CIN,2018.0,ACL,8530.0,DE,265.0,74.0,11,247.0
PIT,2020.0,Covid/Illness,10050.0,DT,303.0,78.0,11,270.0
MIN,2017.0,Knee,10958.0,QB,224.0,76.0,11,250.0
SFO,2020.0,Covid/Illness,11812.0,T,320.0,77.0,11,263.0
MIN,2013.0,ACL,10677.0,LB,241.0,74.0,10,228.0
CAR,2016.0,Groin,8446.0,DB,185.0,71.0,11,268.0
TAM,2018.0,Hamstring,9228.0,DB,190.0,71.0,9,189.0
PIT,2012.0,Not Specified,9168.0,RB,210.0,71.0,7,145.0
OTI,2014.0,Shoulder,9679.0,QB,228.0,74.0,12,287.0
OTI,2020.0,Hip,9275.0,DB,189.0,72.0,12,285.0
SEA,2020.0,Knee,10347.0,DB,202.0,74.0,11,262.0
DEN,2020.0,ACL,8235.0,TE,258.0,77.0,11,253.0
CLE,2017.0,Hamstring,9471.0,WR,205.0,73.0,10,216.0
JAX,2020.0,Quadricep/Thigh,8600.0,LB,234.0,74.0,10,229.0
NYJ,2016.0,Not Specified,9709.0,RB,220.0,72.0,7,148.0
CIN,2020.0,Achilles,10109.0,TE,260.0,78.0,9,200.0
CLE,2009.0,Concussion,11053.0,RB,245.0,71.0,12,274.0
JAX,2020.0,Knee,8861.0,TE,250.0,75.0,12,278.0
PIT,2009.0,Back,8789.0,RB,240.0,70.0,9,210.0
ATL,2016.0,Achilles,10090.0,DE,280.0,74.0,10,230.0
PIT,2012.0,Hip,9646.0,WR,200.0,72.0,12,301.0
OTI,2014.0,Knee,9148.0,TE,259.0,78.0,11,247.0
JAX,2016.0,Hip,9209.0,GC,300.0,78.0,8,180.0
DEN,2020.0,Foot,10783.0,DT,328.0,75.0,10,239.0
HTX,2020.0,Toe,11053.0,WR,195.0,70.0,11,268.0
NYJ,2020.0,Groin,9933.0,DB,190.0,70.0,9,204.0
CRD,2014.0,Foot,9185.0,RB,235.0,71.0,9,199.0
MIN,2016.0,Knee,11509.0,RB,220.0,73.0,9,205.0
OTI,2014.0,Knee,9246.0,WR,165.0,69.0,12,290.0
RAI,2018.0,Ankle,10021.0,OG,335.0,75.0,12,290.0
GNB,2020.0,Knee,8969.0,TE,225.0,75.0,11,257.0
ATL,2020.0,Covid/Illness,8191.0,DL,303.0,75.0,10,225.0
MIA,2019.0,Ankle,8574.0,DB,202.0,71.0,12,282.0
SEA,2011.0,Leg,9373.0,WR,170.0,70.0,9,184.0
NYJ,2016.0,Not Specified,11357.0,TE,259.0,78.0,11,257.0
CLT,2010.0,Concussion,9172.0,WR,200.0,73.0,12,294.0
TAM,2019.0,Hamstring,9615.0,WR,231.0,77.0,12,290.0
ATL,2020.0,Not Specified,8673.0,DB,190.0,74.0,11,250.0
BUF,2017.0,Ankle,8572.0,DE,270.0,75.0,12,277.0
HTX,2015.0,ACL,10434.0,QB,215.0,76.0,12,293.0
CRD,2013.0,Achilles,9270.0,DB,210.0,73.0,11,261.0
OTI,2020.0,Covid/Illness,8472.0,GC,274.0,73.0,1,310.0
MIN,2016.0,Hamstring,9242.0,DT,320.0,76.0,12,293.0
DAL,2019.0,Pectoral/Chest,9183.0,S,220.0,72.0,10,213.0
CIN,2020.0,Foot,9119.0,WR,194.0,71.0,11,257.0
JAX,2020.0,Ankle,10553.0,OG,315.0,78.0,12,289.0
CIN,2017.0,Ankle,9153.0,RB,230.0,73.0,11,253.0
RAV,2020.0,Covid/Illness,9296.0,LB,242.0,75.0,11,246.0
SEA,2014.0,Knee,8846.0,DE,284.0,75.0,11,247.0
CIN,2010.0,Knee,9931.0,DE,261.0,75.0,11,264.0
RAV,2015.0,Achilles,12028.0,LB,265.0,75.0,9,197.0
CLT,2020.0,Knee,9564.0,DT,294.0,73.0,9,188.0
CLT,2016.0,Knee,11254.0,DE,305.0,78.0,11,262.0
NYJ,2017.0,Not Specified,9176.0,DL,248.0,74.0,10,215.0
BUF,2015.0,Shoulder,9219.0,DB,202.0,73.0,12,288.0
MIN,2016.0,Knee,8964.0,DT,297.0,75.0,12,285.0
JAX,2010.0,ACL,10663.0,QB,217.0,76.0,9,202.0
JAX,2020.0,Covid/Illness,8641.0,S,209.0,72.0,8,153.0
DAL,2016.0,Knee,10169.0,DE,260.0,74.0,12,301.0
NYJ,2012.0,Hamstring,8951.0,DB,180.0,71.0,12,300.0
TAM,2013.0,Foot,11334.0,PK,198.0,71.0,7,143.0
NOR,2017.0,Back,9167.0,RB,205.0,73.0,11,256.0
CHI,2016.0,Back,9774.0,T,323.0,79.0,12,285.0
TAM,2009.0,Concussion,8923.0,RB,190.0,68.0,12,280.0
DET,2016.0,Pectoral/Chest,8719.0,DB,197.0,69.0,12,279.0
GNB,2016.0,Hamstring,9170.0,GC,301.0,75.0,9,185.0
NYJ,2015.0,Knee,11904.0,GC,315.0,75.0,11,253.0
CIN,2010.0,MCL,11215.0,DB,197.0,71.0,11,264.0
GNB,2012.0,Knee,10376.0,WR,208.0,73.0,8,178.0
NYG,2017.0,Hamstring,8948.0,DB,192.0,72.0,10,229.0
RAM,2019.0,Shoulder,8702.0,S,209.0,72.0,10,227.0
MIA,2011.0,Quadricep/Thigh,9293.0,WR,225.0,76.0,10,230.0
RAM,2017.0,Quadricep/Thigh,10377.0,S,203.0,74.0,11,245.0
WAS,2009.0,ACL,8046.0,DE,278.0,75.0,11,272.0
JAX,2011.0,Back,8797.0,T,310.0,78.0,11,256.0
RAV,2010.0,Foot,11092.0,TE,252.0,77.0,7,148.0
PIT,2012.0,Knee,10846.0,GC,315.0,75.0,12,291.0
RAM,2020.0,Foot,8051.0,LB,262.0,77.0,9,191.0
CIN,2019.0,Not Specified,8710.0,WR,194.0,71.0,10,213.0
PHI,2020.0,Knee,9825.0,OG,303.0,76.0,9,204.0
NYG,2014.0,Bicep,9282.0,DB,206.0,72.0,11,246.0
CIN,2017.0,Back,8890.0,LB,230.0,74.0,12,294.0
CLE,2020.0,Covid/Illness,10255.0,WR,196.0,71.0,12,299.0
DEN,2020.0,Covid/Illness,8842.0,TE,255.0,75.0,7,150.0
CLT,2014.0,Groin,11143.0,T,315.0,79.0,12,303.0
RAV,2020.0,Covid/Illness,11724.0,WR,220.0,74.0,12,283.0
JAX,2018.0,Knee,9789.0,OG,315.0,78.0,11,255.0
NYG,2012.0,Knee,9468.0,TE,240.0,75.0,12,299.0
ATL,2009.0,Knee,9160.0,DT,290.0,73.0,9,202.0
NYG,2014.0,Patellar Tendon,10198.0,WR,204.0,72.0,10,224.0
HTX,2018.0,ACL,8963.0,WR,184.0,73.0,10,241.0
SFO,2013.0,Foot,10261.0,DB,192.0,71.0,8,177.0
CHI,2016.0,Toe,11171.0,WR,182.0,70.0,12,293.0
RAI,2018.0,Knee,9847.0,T,337.0,76.0,11,245.0
WAS,2015.0,MCL,10208.0,WR,195.0,71.0,12,293.0
NYG,2009.0,Knee,8340.0,DB,208.0,74.0,9,205.0
DAL,2012.0,Ankle,8638.0,GC,299.0,75.0,8,178.0
GNB,2016.0,Concussion,10542.0,DB,178.0,71.0,10,230.0
NWE,2009.0,Knee,10398.0,DE,300.0,77.0,7,146.0
